date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-07-13 12:45:00,778,275,395,1010.5,60.0,18.228588
2019-07-13 13:00:00,779,303,353,1010.3,61.6,12.528957
2019-07-13 13:15:00,753,294,347,1010.1,61.9,9.3125235
2019-07-13 13:30:00,723,287,329,1010.0,61.7,12.5097735
2019-07-13 13:45:00,694,272,327,1010.0,62.1,17.7319485
2019-07-13 14:00:00,668,282,309,1009.7,61.1,11.3417115
2019-07-13 14:15:00,629,267,300,1009.5,61.6,10.4933745
2019-07-13 14:30:00,613,281,286,1009.4,61.2,13.176933
2019-07-13 14:45:00,566,266,275,1009.3,59.8,12.6845565
2019-07-13 15:00:00,517,261,263,1009.3,59.2,12.213495
2019-07-13 15:15:00,473,249,247,1009.4,60.0,9.7302975
2019-07-13 15:30:00,443,266,228,1009.1,59.4,7.1938125
2019-07-13 15:45:00,384,252,207,1009.2,60.6,5.7230775
2019-07-13 16:00:00,349,252,196,1009.1,60.6,6.0001725
2019-07-13 16:15:00,296,218,183,1009.0,61.1,5.6122395
2019-07-13 16:30:00,224,96,177,1009.1,61.7,3.968853
2019-07-13 16:45:00,203,151,174,1009.0,62.1,3.2675895
2019-07-13 17:00:00,126,60,140,1009.1,62.4,2.9393385
2019-07-13 17:15:00,76,0,82,1009.1,63.7,2.7986595
2019-07-13 17:30:00,92,51,102,1008.9,64.4,2.839158
2019-07-13 17:45:00,72,75,84,1009.0,65.0,2.85621
2019-07-13 18:00:00,69,77,82,1009.0,66.0,2.233812
2019-07-13 18:15:00,45,0,52,1009.1,65.1,1.9673745
2019-07-13 18:30:00,32,0,42,1008.8,62.5,1.2639795
2019-07-13 18:45:00,0,0,0,1008.7,60.1,1.249059
2019-07-13 19:00:00,0,0,0,1008.9,61.0,0.4369575
2019-07-13 19:15:00,0,0,0,1009.1,62.1,0.1001805
2019-07-13 19:30:00,0,0,0,1009.2,62.5,-0.0273
2019-07-13 19:45:00,0,0,0,1009.3,63.3,-0.0336
2019-07-13 20:00:00,0,0,0,1009.7,62.0,-0.0336
2019-07-13 20:15:00,0,0,0,1009.8,62.6,-0.0357
2019-07-13 20:30:00,0,0,0,1009.8,62.3,-0.0336
2019-07-13 20:45:00,0,0,0,1009.8,63.2,-0.0357
2019-07-13 21:00:00,0,0,0,1009.9,64.3,-0.0357
2019-07-13 21:15:00,0,0,0,1009.9,65.6,-0.0336
2019-07-13 21:30:00,0,0,0,1009.9,65.1,-0.0336
2019-07-13 21:45:00,0,0,0,1010.0,65.6,-0.0357
2019-07-13 22:00:00,0,0,0,1010.0,65.8,-0.0378
2019-07-13 22:15:00,0,0,0,1009.9,66.5,-0.0378
2019-07-13 22:30:00,0,0,0,1010.0,66.8,-0.0336
2019-07-13 22:45:00,0,0,0,1010.1,67.3,-0.0336
2019-07-13 23:00:00,0,0,0,1010.1,67.7,-0.0357
2019-07-13 23:15:00,0,0,0,1010.3,68.1,-0.0357
2019-07-13 23:30:00,0,0,0,1010.4,68.8,-0.0357
2019-07-13 23:45:00,0,0,0,1010.4,69.2,-0.0315
2019-07-14 00:00:00,0,0,0,1010.3,69.9,-0.0357
2019-07-14 00:15:00,0,0,0,1010.3,70.2,-0.0336
2019-07-14 00:30:00,0,0,0,1010.2,69.9,-0.0315
2019-07-14 00:45:00,0,0,0,1009.9,70.3,-0.0357
2019-07-14 01:00:00,0,0,0,1009.8,70.6,-0.0378
2019-07-14 01:15:00,0,0,0,1009.9,71.0,-0.0357
2019-07-14 01:30:00,0,0,0,1009.8,71.3,-0.0357
2019-07-14 01:45:00,0,0,0,1009.5,71.4,-0.0357
2019-07-14 02:00:00,0,0,0,1009.6,71.5,-0.0378
2019-07-14 02:15:00,0,0,0,1009.6,71.7,-0.0357
2019-07-14 02:30:00,0,0,0,1009.5,71.8,-0.0336
2019-07-14 02:45:00,0,0,0,1009.3,72.1,-0.0336
2019-07-14 03:00:00,0,0,0,1009.2,72.2,-0.0378
2019-07-14 03:15:00,0,0,0,1009.2,72.1,-0.0378
2019-07-14 03:30:00,0,0,0,1009.0,72.3,-0.0357
2019-07-14 03:45:00,0,0,0,1009.0,72.4,-0.0378
2019-07-14 04:00:00,0,0,0,1008.9,72.5,-0.0357
2019-07-14 04:15:00,0,0,0,1008.8,72.6,-0.0378
2019-07-14 04:30:00,0,0,0,1008.8,72.4,-0.0357
2019-07-14 04:45:00,0,0,0,1008.9,72.4,-0.0378
2019-07-14 05:00:00,0,0,0,1008.9,71.9,0.034104
2019-07-14 05:15:00,0,0,0,1008.8,71.6,0.2621745
2019-07-14 05:30:00,0,0,31,1009.1,71.7,0.750288
2019-07-14 05:45:00,34,0,44,1009.0,71.6,1.0550925
2019-07-14 06:00:00,48,0,60,1009.0,71.3,1.773408
2019-07-14 06:15:00,65,0,80,1009.1,71.7,1.700937
2019-07-14 06:30:00,78,0,90,1009.0,71.6,2.809317
2019-07-14 06:45:00,105,0,119,1008.9,71.4,4.2864465
2019-07-14 07:00:00,132,0,140,1008.8,70.8,3.764229
2019-07-14 07:15:00,139,0,133,1008.8,70.8,4.621092
2019-07-14 07:30:00,189,0,158,1008.8,70.2,7.8631035
2019-07-14 07:45:00,354,102,260,1008.5,69.4,8.807358
2019-07-14 08:00:00,452,232,285,1008.4,68.5,10.1608605
2019-07-14 08:15:00,368,110,285,1008.4,69.1,12.341385
2019-07-14 08:30:00,366,68,326,1008.5,68.5,13.773753
2019-07-14 08:45:00,96,0,113,1008.4,69.4,15.201858
2019-07-14 09:00:00,120,0,130,1008.5,69.5,16.195137
2019-07-14 09:15:00,189,0,222,1008.2,69.2,17.8427865
2019-07-14 09:30:00,173,0,202,1008.2,69.1,18.5206035
2019-07-14 09:45:00,201,0,209,1008.2,68.9,18.7508055
2019-07-14 10:00:00,401,0,429,1008.2,67.4,18.531261
2019-07-14 10:15:00,229,0,239,1008.4,67.4,21.148743
2019-07-14 10:30:00,93,0,108,1008.4,67.3,23.2866375
2019-07-14 10:45:00,99,0,100,1008.2,67.1,23.6234145
2019-07-14 11:00:00,297,0,310,1008.2,66.1,24.3609135
2019-07-14 11:15:00,437,0,487,1008.1,65.3,24.25647
2019-07-14 11:30:00,256,0,255,1008.1,65.5,24.870342
2019-07-14 11:45:00,287,0,310,1008.1,64.9,24.3714695
2019-07-14 12:00:00,484,0,502,1008.0,64.7,24.350256
2019-07-14 12:15:00,304,0,312,1007.8,64.9,25.6653915
2019-07-14 12:30:00,236,0,263,1007.8,65.4,25.3158255
2019-07-14 12:45:00,137,0,153,1007.8,65.8,25.0728345
2019-07-14 13:00:00,93,0,101,1007.6,66.6,23.060191
2019-07-14 13:15:00,55,0,60,1007.4,67.6,24.247944
2019-07-14 13:30:00,70,0,78,1007.7,68.7,23.9090355
2019-07-14 13:45:00,77,0,86,1007.7,69.6,22.8603375
2019-07-14 14:00:00,115,0,135,1007.4,70.4,20.6435775
2019-07-14 14:15:00,85,0,101,1007.5,70.3,21.165795
2019-07-14 14:30:00,120,0,139,1007.4,70.7,20.692602
2019-07-14 14:45:00,77,0,90,1007.4,72.1,18.5802855
2019-07-14 15:00:00,50,0,57,1007.1,72.3,18.5589705
2019-07-14 15:15:00,44,0,50,1007.1,71.2,17.030685
2019-07-14 15:30:00,44,0,52,1006.9,70.8,15.8775435
2019-07-14 15:45:00,34,0,34,1006.9,71.7,14.472885
2019-07-14 16:00:00,57,0,68,1006.5,72.4,12.725055
2019-07-14 16:15:00,46,0,51,1006.4,72.3,11.262846
2019-07-14 16:30:00,36,0,43,1006.4,72.2,9.608802
2019-07-14 16:45:00,0,0,33,1006.3,72.7,8.133804
2019-07-14 17:00:00,32,0,36,1006.2,72.1,6.509601
2019-07-14 17:15:00,0,0,0,1006.1,71.8,5.384169
2019-07-14 17:30:00,0,0,0,1006.0,71.8,4.365312
2019-07-14 17:45:00,0,0,0,1005.7,72.1,3.2974305
2019-07-14 18:00:00,0,0,0,1005.5,71.9,2.4533565
2019-07-14 18:15:00,0,0,0,1005.6,72.2,1.786197
2019-07-14 18:30:00,0,0,0,1005.8,71.6,1.287426
2019-07-14 18:45:00,0,0,0,1005.9,72.5,0.784392
2019-07-14 19:00:00,0,0,0,1005.9,72.4,0.358092
2019-07-14 19:15:00,0,0,0,1006.0,72.7,0.0831285
2019-07-14 19:30:00,0,0,0,1005.7,72.7,-0.0336
2019-07-14 19:45:00,0,0,0,1006.0,72.9,-0.0336
2019-07-14 20:00:00,0,0,0,1005.9,73.2,-0.0315
2019-07-14 20:15:00,0,0,0,1006.2,73.1,-0.0315
2019-07-14 20:30:00,0,0,0,1006.3,73.4,-0.0315
2019-07-14 20:45:00,0,0,0,1006.5,73.6,-0.0336
2019-07-14 21:00:00,0,0,0,1006.5,73.2,-0.0336
2019-07-14 21:15:00,0,0,0,1006.5,73.1,-0.0315
2019-07-14 21:30:00,0,0,0,1006.7,72.7,-0.0336
2019-07-14 21:45:00,0,0,0,1007.1,72.7,-0.0336
2019-07-14 22:00:00,0,0,0,1006.9,73.1,-0.0336
2019-07-14 22:15:00,0,0,0,1006.6,73.0,-0.0357
2019-07-14 22:30:00,0,0,0,1006.5,73.2,-0.0315
2019-07-14 22:45:00,0,0,0,1006.6,73.5,-0.0336
2019-07-14 23:00:00,0,0,0,1006.6,73.9,-0.0336
2019-07-14 23:15:00,0,0,0,1006.4,74.5,-0.0336
2019-07-14 23:30:00,0,0,0,1006.4,74.7,-0.0357
2019-07-14 23:45:00,0,0,0,1006.3,74.7,-0.0336
2019-07-15 00:00:00,0,0,0,1006.3,74.7,-0.0336
2019-07-15 00:15:00,0,0,0,1006.3,74.6,-0.0336
2019-07-15 00:30:00,0,0,0,1006.2,74.6,-0.0315
2019-07-15 00:45:00,0,0,0,1005.8,74.2,-0.0315
2019-07-15 01:00:00,0,0,0,1006.0,73.9,-0.0378
2019-07-15 01:15:00,0,0,0,1005.7,73.9,-0.0378
2019-07-15 01:30:00,0,0,0,1005.9,73.9,-0.0336
2019-07-15 01:45:00,0,0,0,1005.6,73.9,-0.0357
2019-07-15 02:00:00,0,0,0,1005.8,74.0,-0.0357
2019-07-15 02:15:00,0,0,0,1005.6,73.9,-0.0357
2019-07-15 02:30:00,0,0,0,1005.6,74.2,-0.0357
2019-07-15 02:45:00,0,0,0,1005.7,74.3,-0.0336
2019-07-15 03:00:00,0,0,0,1005.4,74.4,-0.0336
2019-07-15 03:15:00,0,0,0,1005.4,74.4,-0.0315
2019-07-15 03:30:00,0,0,0,1005.4,74.5,-0.0336
2019-07-15 03:45:00,0,0,0,1005.5,74.7,-0.0315
2019-07-15 04:00:00,0,0,0,1005.7,74.8,-0.0336
2019-07-15 04:15:00,0,0,0,1005.5,75.0,-0.0378
2019-07-15 04:30:00,0,0,0,1005.6,75.0,-0.0357
2019-07-15 04:45:00,0,0,0,1005.6,75.0,-0.0315
2019-07-15 05:00:00,0,0,0,1005.4,74.8,0.0234465
2019-07-15 05:15:00,0,0,0,1005.6,74.4,0.238728
2019-07-15 05:30:00,0,0,0,1005.7,74.6,0.605346
2019-07-15 05:45:00,0,0,0,1006.0,74.7,1.0167255
2019-07-15 06:00:00,50,0,62,1005.4,74.5,1.568784
2019-07-15 06:15:00,47,0,59,1005.6,74.0,2.191182
2019-07-15 06:30:00,46,0,59,1005.9,73.6,2.920155
2019-07-15 06:45:00,74,0,96,1005.8,75.0,3.8644095
2019-07-15 07:00:00,59,0,74,1006.0,75.2,4.9557375
2019-07-15 07:15:00,92,0,111,1005.9,75.2,6.232506
2019-07-15 07:30:00,93,0,113,1006.3,75.1,7.5092745
2019-07-15 07:45:00,81,0,97,1006.5,75.3,8.6943885
2019-07-15 08:00:00,110,0,133,1006.5,75.2,10.265304
2019-07-15 08:15:00,141,0,150,1006.7,75.0,11.663568
2019-07-15 08:30:00,90,0,106,1006.9,74.9,12.827367
2019-07-15 08:45:00,82,0,94,1007.2,74.5,14.084952
2019-07-15 09:00:00,101,0,122,1007.4,73.6,15.5109255
2019-07-15 09:15:00,83,0,94,1007.5,74.7,16.8665595
2019-07-15 09:30:00,254,0,290,1007.4,74.8,17.9323095
2019-07-15 09:45:00,246,0,279,1007.5,73.5,19.0492155
2019-07-15 10:00:00,354,0,397,1007.4,71.0,19.6886655
2019-07-15 10:15:00,241,0,241,1007.5,70.6,20.1618585
2019-07-15 10:30:00,444,0,484,1007.5,72.7,21.0570885
2019-07-15 10:45:00,295,0,304,1007.6,72.9,21.894768
2019-07-15 11:00:00,240,0,262,1007.4,73.1,22.304016
2019-07-15 11:15:00,316,0,323,1007.4,74.3,23.007411
2019-07-15 11:30:00,338,0,335,1007.4,75.1,23.5552065
2019-07-15 11:45:00,310,0,319,1007.3,74.8,23.391081
2019-07-15 12:00:00,309,0,347,1007.1,72.8,23.7896715
2019-07-15 12:15:00,189,0,193,1006.7,72.0,24.0497145
2019-07-15 12:30:00,101,0,104,1007.2,74.1,24.354519
2019-07-15 12:45:00,140,0,145,1007.2,76.7,23.680965
2019-07-15 13:00:00,90,0,104,1007.2,77.1,21.9693705
2019-07-15 13:15:00,114,0,117,1007.1,75.9,18.9469035
2019-07-15 13:30:00,109,0,113,1006.9,75.5,20.8140975
2019-07-15 13:45:00,82,0,80,1006.8,75.4,20.5037105
2019-07-15 14:00:00,130,0,136,1006.2,74.4,9.2059485
2019-07-15 14:15:00,150,0,164,1006.8,73.3,17.0839725
2019-07-15 14:30:00,126,0,134,1006.7,71.8,16.791957
2019-07-15 14:45:00,158,0,174,1006.7,70.0,14.7521115
2019-07-15 15:00:00,120,0,130,1006.2,68.9,6.9081915
2019-07-15 15:15:00,95,0,103,1006.3,67.8,7.7138985
2019-07-15 15:30:00,85,0,94,1006.7,66.1,11.1072465
2019-07-15 15:45:00,69,0,78,1006.1,65.6,9.20808
2019-07-15 16:00:00,74,0,83,1006.5,61.9,9.8581875
2019-07-15 16:15:00,66,0,75,1006.8,61.6,9.698325
2019-07-15 16:30:00,67,0,76,1006.2,61.6,6.2687415
2019-07-15 16:45:00,60,0,68,1006.8,61.0,4.5763305
2019-07-15 17:00:00,39,0,45,1006.3,61.8,5.576004
2019-07-15 17:15:00,40,0,49,1006.4,62.0,4.34826
2019-07-15 17:30:00,43,0,48,1006.6,61.8,3.939012
2019-07-15 17:45:00,0,0,0,1006.5,59.2,3.0203355
2019-07-15 18:00:00,0,0,0,1006.5,59.7,2.3595705
2019-07-15 18:15:00,0,0,0,1006.8,58.5,1.735041
2019-07-15 18:30:00,0,0,0,1006.4,58.4,1.1488785
2019-07-15 18:45:00,0,0,0,1006.7,57.2,0.6671595
2019-07-15 19:00:00,0,0,0,1007.4,57.2,0.3175935
2019-07-15 19:15:00,0,0,0,1007.9,57.9,0.068208
2019-07-15 19:30:00,0,0,0,1007.6,55.7,-0.042
2019-07-15 19:45:00,0,0,0,1007.8,56.2,-0.0315
2019-07-15 20:00:00,0,0,0,1008.2,53.8,-0.0357
2019-07-15 20:15:00,0,0,0,1008.6,54.3,-0.0357
2019-07-15 20:30:00,0,0,0,1008.4,52.4,-0.0315
2019-07-15 20:45:00,0,0,0,1008.6,52.7,-0.0336
2019-07-15 21:00:00,0,0,0,1008.4,52.8,-0.0357
2019-07-15 21:15:00,0,0,0,1008.4,53.4,-0.0315
2019-07-15 21:30:00,0,0,0,1008.6,51.5,-0.0336
2019-07-15 21:45:00,0,0,0,1008.4,53.5,-0.0336
2019-07-15 22:00:00,0,0,0,1008.4,52.5,-0.0336
2019-07-15 22:15:00,0,0,0,1009.0,53.8,-0.0315
2019-07-15 22:30:00,0,0,0,1009.0,53.4,-0.0357
2019-07-15 22:45:00,0,0,0,1008.8,54.1,-0.0315
2019-07-15 23:00:00,0,0,0,1009.0,53.1,-0.0315
2019-07-15 23:15:00,0,0,0,1008.7,53.1,-0.0357
2019-07-15 23:30:00,0,0,0,1009.0,53.5,-0.0336
2019-07-15 23:45:00,0,0,0,1008.9,52.9,-0.0336
2019-07-16 00:00:00,0,0,0,1009.0,54.3,-0.0336
2019-07-16 00:15:00,0,0,0,1009.3,52.1,-0.0315
2019-07-16 00:30:00,0,0,0,1009.2,52.4,-0.0336
2019-07-16 00:45:00,0,0,0,1009.1,51.7,-0.0336
2019-07-16 01:00:00,0,0,0,1009.1,51.7,-0.0378
2019-07-16 01:15:00,0,0,0,1008.9,52.2,-0.0336
2019-07-16 01:30:00,0,0,0,1009.0,51.6,-0.0315
2019-07-16 01:45:00,0,0,0,1008.9,51.5,-0.0315
2019-07-16 02:00:00,0,0,0,1008.7,52.0,-0.0315
2019-07-16 02:15:00,0,0,0,1008.8,52.6,-0.0336
2019-07-16 02:30:00,0,0,0,1008.9,52.9,-0.0357
2019-07-16 02:45:00,0,0,0,1008.9,52.1,-0.0357
2019-07-16 03:00:00,0,0,0,1009.1,54.7,-0.0357
2019-07-16 03:15:00,0,0,0,1009.0,54.8,-0.0336
2019-07-16 03:30:00,0,0,0,1008.9,55.5,-0.0315
2019-07-16 03:45:00,0,0,0,1008.8,55.3,-0.0336
2019-07-16 04:00:00,0,0,0,1008.8,57.6,-0.0336
2019-07-16 04:15:00,0,0,0,1008.7,58.3,-0.0357
2019-07-16 04:30:00,0,0,0,1008.7,58.5,-0.0357
2019-07-16 04:45:00,0,0,0,1008.6,58.3,-0.0336
2019-07-16 05:00:00,0,0,0,1008.8,57.0,0.0149205
2019-07-16 05:15:00,0,0,0,1008.9,58.5,0.2195445
2019-07-16 05:30:00,0,0,0,1008.9,60.8,0.528612
2019-07-16 05:45:00,0,0,0,1008.8,61.3,1.0295145
2019-07-16 06:00:00,0,0,0,1009.0,63.1,1.526154
2019-07-16 06:15:00,0,0,34,1009.1,63.6,2.097396
2019-07-16 06:30:00,0,0,0,1009.4,62.7,2.839158
2019-07-16 06:45:00,30,0,39,1009.6,64.1,3.7535715
2019-07-16 07:00:00,36,0,43,1009.5,62.8,4.7425875
2019-07-16 07:15:00,32,0,40,1009.7,62.7,5.929833
2019-07-16 07:30:00,34,0,44,1010.0,63.5,7.1341305
2019-07-16 07:45:00,46,0,58,1010.3,65.6,8.445003
2019-07-16 08:00:00,40,0,50,1010.6,65.1,9.8496615
2019-07-16 08:15:00,46,0,60,1010.6,64.5,11.292687
2019-07-16 08:30:00,62,0,73,1010.5,64.8,12.7527645
2019-07-16 08:45:00,78,0,89,1010.8,67.1,13.9293525
2019-07-16 09:00:00,98,0,117,1011.0,67.4,14.843766
2019-07-16 09:15:00,118,0,143,1011.0,66.8,15.73047
2019-07-16 09:30:00,133,0,158,1011.2,64.6,17.081841
2019-07-16 09:45:00,136,0,155,1011.2,67.4,18.1795635
2019-07-16 10:00:00,128,0,153,1011.3,69.3,18.701781
2019-07-16 10:15:00,120,0,145,1011.2,69.4,19.7355585
2019-07-16 10:30:00,153,0,178,1010.9,69.4,19.861317
2019-07-16 10:45:00,143,0,165,1010.9,68.3,20.4624
2019-07-16 11:00:00,148,0,167,1010.5,69.0,20.8268865
2019-07-16 11:15:00,147,0,170,1010.8,70.0,21.3384465
2019-07-16 11:30:00,193,0,224,1010.9,70.9,22.619478
2019-07-16 11:45:00,250,0,282,1010.8,70.1,23.203509
2019-07-16 12:00:00,197,0,218,1010.9,69.4,23.27598
2019-07-16 12:15:00,310,0,315,1010.6,69.1,23.084145
2019-07-16 12:30:00,498,0,486,1010.7,66.9,22.2933585
2019-07-16 12:45:00,457,0,398,1010.5,62.9,22.3530405
2019-07-16 13:00:00,753,179,433,1010.3,58.8,18.8659065
2019-07-16 13:15:00,801,180,439,1010.2,55.4,22.107918
2019-07-16 13:30:00,626,60,524,1010.2,51.5,21.135954
2019-07-16 13:45:00,541,30,491,1010.2,53.6,21.251055
2019-07-16 14:00:00,428,0,447,1010.1,50.1,20.5412655
2019-07-16 14:15:00,367,0,352,1009.9,49.0,20.1490695
2019-07-16 14:30:00,689,157,486,1009.6,49.0,19.371072
2019-07-16 14:45:00,327,0,374,1009.5,35.1,18.518472
2019-07-16 15:00:00,317,0,317,1009.7,34.6,16.6747245
2019-07-16 15:15:00,382,0,387,1009.4,35.7,15.547161
2019-07-16 15:30:00,312,0,327,1009.5,32.9,13.8440925
2019-07-16 15:45:00,267,0,278,1009.5,33.1,12.1687335
2019-07-16 16:00:00,226,0,242,1009.6,33.5,10.802442
2019-07-16 16:15:00,165,0,190,1009.6,34.2,10.0372335
2019-07-16 16:30:00,95,0,114,1009.8,47.0,8.496159
2019-07-16 16:45:00,104,0,126,1009.9,47.1,6.9721365
2019-07-16 17:00:00,95,0,116,1010.0,48.8,5.870151
2019-07-16 17:15:00,98,0,121,1009.9,48.0,4.4654925
2019-07-16 17:30:00,83,0,101,1009.8,47.7,3.7791495
2019-07-16 17:45:00,62,0,72,1009.8,45.3,2.323335
2019-07-16 18:00:00,44,0,53,1009.7,48.8,2.2615215
2019-07-16 18:15:00,31,0,39,1010.0,52.0,1.6604385
2019-07-16 18:30:00,30,0,41,1010.1,52.6,1.0849335
2019-07-16 18:45:00,0,0,0,1010.2,52.5,0.3943275
2019-07-16 19:00:00,0,0,0,1010.4,53.5,0.217413
2019-07-16 19:15:00,0,0,0,1010.3,54.4,0.0277095
2019-07-16 19:30:00,0,0,0,1010.6,55.4,-0.0483
2019-07-16 19:45:00,0,0,0,1010.9,54.7,-0.0315
2019-07-16 20:00:00,0,0,0,1011.3,53.5,-0.0336
2019-07-16 20:15:00,0,0,0,1011.3,54.7,-0.0315
2019-07-16 20:30:00,0,0,0,1011.4,56.0,-0.0336
2019-07-16 20:45:00,0,0,0,1011.6,57.0,-0.0336
2019-07-16 21:00:00,0,0,0,1011.6,56.6,-0.0315
2019-07-16 21:15:00,0,0,0,1011.6,58.0,-0.0315
2019-07-16 21:30:00,0,0,0,1011.6,63.2,-0.0336
2019-07-16 21:45:00,0,0,0,1011.7,61.8,-0.0357
2019-07-16 22:00:00,0,0,0,1011.6,61.6,-0.0336
2019-07-16 22:15:00,0,0,0,1011.6,62.9,-0.0315
2019-07-16 22:30:00,0,0,0,1011.7,65.6,-0.0336
2019-07-16 22:45:00,0,0,0,1011.7,66.1,-0.0357
2019-07-16 23:00:00,0,0,0,1011.8,64.8,-0.0315
2019-07-16 23:15:00,0,0,0,1011.9,66.7,-0.0357
2019-07-16 23:30:00,0,0,0,1011.8,66.7,-0.0315
2019-07-16 23:45:00,0,0,0,1011.7,68.7,-0.0315
2019-07-17 00:00:00,0,0,0,1011.7,69.4,-0.0336
2019-07-17 00:15:00,0,0,0,1011.6,69.2,-0.0315
2019-07-17 00:30:00,0,0,0,1011.7,68.9,-0.0336
2019-07-17 00:45:00,0,0,0,1011.5,67.7,-0.0315
2019-07-17 01:00:00,0,0,0,1011.6,66.6,-0.0315
2019-07-17 01:15:00,0,0,0,1011.8,67.2,-0.0336
2019-07-17 01:30:00,0,0,0,1011.8,68.5,-0.0315
2019-07-17 01:45:00,0,0,0,1011.7,68.5,-0.0336
2019-07-17 02:00:00,0,0,0,1011.7,68.9,-0.0315
2019-07-17 02:15:00,0,0,0,1011.7,68.8,-0.0315
2019-07-17 02:30:00,0,0,0,1011.7,67.2,-0.0378
2019-07-17 02:45:00,0,0,0,1011.6,67.6,-0.0315
2019-07-17 03:00:00,0,0,0,1011.5,68.0,-0.0336
2019-07-17 03:15:00,0,0,0,1011.6,68.3,-0.0336
2019-07-17 03:30:00,0,0,0,1011.7,68.7,-0.0315
2019-07-17 03:45:00,0,0,0,1011.6,67.5,-0.0336
2019-07-17 04:00:00,0,0,0,1011.6,67.5,-0.0336
2019-07-17 04:15:00,0,0,0,1011.6,67.3,-0.0315
2019-07-17 04:30:00,0,0,0,1011.6,66.9,-0.0315
2019-07-17 04:45:00,0,0,0,1011.8,68.7,-0.0315
2019-07-17 05:00:00,0,0,0,1011.8,69.0,0.0
2019-07-17 05:15:00,0,0,0,1011.9,69.2,0.157731
2019-07-17 05:30:00,0,99,0,1012.0,68.5,0.801444
2019-07-17 05:45:00,40,205,31,1012.0,68.0,1.138221
2019-07-17 06:00:00,54,262,35,1012.1,66.1,1.0209885
2019-07-17 06:15:00,87,300,38,1012.2,65.1,2.203971
2019-07-17 06:30:00,129,329,41,1012.4,63.4,1.142484
2019-07-17 06:45:00,178,378,43,1012.3,61.9,1.526154
2019-07-17 07:00:00,226,411,45,1012.3,60.4,2.3212035
2019-07-17 07:15:00,278,423,46,1012.5,58.2,5.691105
2019-07-17 07:30:00,339,456,47,1012.5,58.2,7.191681
2019-07-17 07:45:00,392,456,49,1012.8,56.6,8.4982905
2019-07-17 08:00:00,449,482,50,1013.0,54.8,10.180044
2019-07-17 08:15:00,508,491,52,1013.0,53.0,10.3953255
2019-07-17 08:30:00,565,496,54,1013.2,52.0,9.6365115
2019-07-17 08:45:00,622,527,58,1013.1,50.9,8.210538
2019-07-17 09:00:00,666,529,54,1013.1,51.5,8.6517585
2019-07-17 09:15:00,711,540,53,1012.8,49.5,13.569129
2019-07-17 09:30:00,756,550,54,1012.9,46.9,16.9219785
2019-07-17 09:45:00,797,541,56,1012.8,46.5,16.0693785
2019-07-17 10:00:00,829,544,57,1012.7,43.9,17.8427865
2019-07-17 10:15:00,865,553,55,1012.7,43.1,17.0200275
2019-07-17 10:30:00,885,557,55,1012.5,40.7,19.8932895
2019-07-17 10:45:00,906,549,54,1012.4,38.1,15.231699
2019-07-17 11:00:00,918,572,54,1012.3,36.4,12.6334005
2019-07-17 11:15:00,925,573,57,1012.4,37.6,12.179391
2019-07-17 11:30:00,923,575,59,1012.2,38.0,13.0000185
2019-07-17 11:45:00,920,573,60,1012.2,35.8,13.718334
2019-07-17 12:00:00,911,572,60,1012.0,33.7,11.002803
2019-07-17 12:15:00,899,596,60,1011.9,32.8,13.867539
2019-07-17 12:30:00,887,569,66,1011.7,31.2,16.2356355
2019-07-17 12:45:00,877,562,70,1011.7,30.9,13.8952485
2019-07-17 13:00:00,868,586,68,1011.5,29.7,15.1272555
2019-07-17 13:15:00,864,583,70,1011.3,31.2,18.4140285
2019-07-17 13:30:00,846,558,71,1011.3,30.6,13.863276
2019-07-17 13:45:00,836,566,70,1011.2,28.2,17.000844
2019-07-17 14:00:00,809,566,74,1011.1,30.0,10.9623045
2019-07-17 14:15:00,769,526,92,1010.9,27.2,11.164797
2019-07-17 14:30:00,742,527,102,1010.5,27.0,8.8435935
2019-07-17 14:45:00,594,376,171,1010.2,26.4,8.6133915
2019-07-17 15:00:00,692,505,153,1010.1,27.8,11.855403
2019-07-17 15:15:00,608,508,117,1010.1,29.3,18.023964
2019-07-17 15:30:00,576,507,140,1010.0,28.5,15.2679345
2019-07-17 15:45:00,416,369,119,1010.0,27.8,15.167754
2019-07-17 16:00:00,412,431,123,1010.0,29.5,9.8709765
2019-07-17 16:15:00,342,398,109,1009.9,28.4,9.408441
2019-07-17 16:30:00,280,349,116,1009.9,30.4,9.830478
2019-07-17 16:45:00,256,366,98,1010.0,30.6,6.398763
2019-07-17 17:00:00,222,383,96,1009.9,30.9,8.602734
2019-07-17 17:15:00,176,244,134,1009.9,33.4,4.9301595
2019-07-17 17:30:00,152,162,152,1009.9,39.0,4.3077615
2019-07-17 17:45:00,112,230,115,1009.8,40.1,3.337929
2019-07-17 18:00:00,70,0,80,1010.0,44.2,2.7602925
2019-07-17 18:15:00,60,155,66,1010.0,42.2,2.391543
2019-07-17 18:30:00,40,0,55,1010.1,46.1,2.1165795
2019-07-17 18:45:00,0,0,44,1010.2,47.4,1.2682425
2019-07-17 19:00:00,0,0,0,1010.4,47.8,0.515823
2019-07-17 19:15:00,0,0,0,1010.4,48.1,0.0404985
2019-07-17 19:30:00,0,0,0,1010.6,51.7,-0.0546
2019-07-17 19:45:00,0,0,0,1010.6,53.1,-0.0357
